"Serial Number","List Year","Date Recorded","Assessed Value","Sale Amount","Sales Ratio"
"20073","2020","10/26/2020","21840.00","175000.00","0.1248"
"200432","2020","07/29/2021","204680.00","426500.00","0.4799"
"200848","2020","06/02/2021","148800.00","205000.00","0.7258"
"200928","2020","04/30/2021","1852270.00","3925000.00","0.471915924"
"200120","2020","11/10/2020","288800.00","445000.00","0.6489"
"200040","2020","04/15/2021","520930.00","1250000.00","0.4167"
"200542","2020","01/26/2021","195900.00","325000.00","0.6027"
"200184","2020","02/12/2021","244010.00","421000.00","0.5795"
"2020235","2020","05/05/2021","148500.00","234000.00","0.6346"
"200562","2020","06/08/2021","98000.00","120000.00","0.8166"
"200200","2020","12/10/2020","114970.00","210000.00","0.5474"
"200298","2020","01/21/2021","112050.00","170000.00","0.6591"
"200417","2020","12/23/2020","6497680.00","9200000.00","0.7062"
"20169","2020","11/23/2020","65240.00","260000.00","0.2509"
"201048","2020","07/23/2021","82300.00","170000.00","0.4841"
"2000264","2020","04/15/2021","109160.00","669000.00","0.1631"
"201106","2020","08/02/2021","141260.00","263000.00","0.5371"
"200124","2020","03/01/2021","940.00","50000.00","0.0188"
"200052","2020","11/02/2020","94010.00","170000.00","0.553"
"200863","2020","04/26/2021","152400.00","315000.00","0.4838"
"201283","2020","09/07/2021","95620.00","239900.00","0.398582743"
"200414","2020","06/30/2021","262650.00","415000.00","0.6328"
"200106","2020","08/30/2021","130600.00","290000.00","0.4503"
"20488","2020","07/13/2021","630140.00","1160000.00","0.5432"
"200417","2020","04/20/2021","137100.00","202900.00","0.675702316"
"200580","2020","06/21/2021","60700.00","125000.00","0.4856"
"200055","2020","11/16/2020","126430.00","114450.00","1.10467453"
"200031","2020","10/08/2020","116000.00","205000.00","0.5658"
"200467","2020","01/29/2021","141330.00","211000.00","0.6698"
"200798","2020","08/26/2021","128500.00","200000.00","0.6425"
"20878","2020","09/01/2021","87450.00","172000.00","0.5084"
"2000364","2020","08/30/2021","141260.00","177000.00","0.798"
"200157","2020","11/30/2020","150590.00","296000.00","0.5087"
"200872","2020","08/31/2021","143840.00","270000.00","0.5327"
"200052","2020","10/19/2020","305200.00","480000.00","0.6358"
"200196","2020","08/05/2021","270800.00","778000.00","0.348071979"
"201041","2020","05/19/2021","1324050.00","2900000.00","0.4565"
"200562","2020","07/02/2021","227180.00","245000.00","0.927265306"
"201005","2020","10/05/2020","179410.00","246000.00","0.729308943"
"200094","2020","07/14/2021","138800.00","305000.00","0.455"
"200120","2020","08/13/2021","160660.00","373000.00","0.4307"
"200669","2020","04/05/2021","120400.00","219000.00","0.5497"
"200814","2020","04/07/2021","816200.00","1340000.00","0.6091"
"200663","2020","03/02/2021","93700.00","210000.00","0.4461"
"200279","2020","11/25/2020","567280.00","1100000.00","0.5157"
"201083","2020","06/16/2021","272400.00","470000.00","0.5795"
"20334","2020","05/21/2021","304360.00","430000.00","0.7078"
"200135","2020","12/04/2020","204630.00","410000.00","0.499"
"200325","2020","12/07/2020","18200.00","468995.00","0.0388"
"20341","2020","02/05/2021","105330.00","60000.00","1.7555"
"200014","2020","10/27/2020","54300.00","105000.00","0.5171"
"200480","2020","01/25/2021","83000.00","152590.00","0.5439"
"2020410","2020","09/14/2021","229700.00","363900.00","0.6312"
"20120","2020","03/15/2021","183680.00","315000.00","0.5831"
"200040","2020","10/14/2020","108420.00","194000.00","0.5588"
"200511","2020","01/20/2021","77900.00","145000.00","0.5372"
"200340","2020","03/17/2021","103040.00","265000.00","0.388830189"
"200761","2020","05/04/2021","151200.00","206000.00","0.7339"
"200366","2020","05/04/2021","317390.00","598000.00","0.5307"
"2000295","2020","06/28/2021","226240.00","405000.00","0.5586"
"200284","2020","02/08/2021","140870.00","575000.00","0.244991304"
"200411","2020","08/12/2021","140350.00","260000.00","0.5398"
"200156","2020","05/28/2021","85400.00","117500.00","0.7268"
"200138","2020","08/27/2021","0.00","436288.00","0"
"200481","2020","04/30/2021","128590.00","365000.00","0.3523"
"201284","2020","09/21/2021","144600.00","207000.00","0.6985"
"200322","2020","12/04/2020","513800.00","847500.00","0.6062"
"200223","2020","01/06/2021","49350.00","100000.00","0.4935"
"2000216","2020","03/09/2021","84460.00","139888.00","0.6037"
"200581","2020","07/02/2021","416990.00","275000.00","1.516327273"
"201073","2020","08/03/2021","94484.00","275000.00","0.343578182"
"2020095","2020","12/14/2020","164200.00","286000.00","0.5741"
"200076","2020","10/14/2020","238500.00","440000.00","0.542"
"200242","2020","06/21/2021","222880.00","372000.00","0.5991"
"200229","2020","08/20/2021","192610.00","330000.00","0.5836"
"201263","2020","06/18/2021","197330.00","335000.00","0.589"
"20000222","2020","07/22/2021","193270.00","260000.00","0.7433"
"20081","2020","01/08/2021","197190.00","350000.00","0.5634"
"200149","2020","04/08/2021","68600.00","390965.00","0.1754"
"200889","2020","06/15/2021","128600.00","270000.00","0.4762"
"200079","2020","10/15/2020","208600.00","360000.00","0.5794"
"200106","2020","02/18/2021","280300.00","465000.00","0.6027"
"20128","2020","04/26/2021","122640.00","15000.00","8.176"
"20026","2020","10/09/2020","126910.00","250000.00","0.50764"
"200203","2020","07/02/2021","135800.00","250000.00","0.5432"
"200504","2020","05/26/2021","490100.00","690000.00","0.7102"
"201514","2020","07/30/2021","1570310.00","3250000.00","0.4831"
"200108","2020","12/23/2020","165410.00","300000.00","0.5513"
"20303","2020","01/15/2021","111790.00","230000.00","0.486"
"20115","2020","12/14/2020","936530.00","1436500.00","0.6519"
"20194","2020","12/02/2020","32655.00","124900.00","0.2614"
"200521","2020","01/19/2021","2488920.00","3450000.00","0.7214"
"200918","2020","06/15/2021","135660.00","300000.00","0.4522"
"200172","2020","11/03/2020","4670050.00","8550000.00","0.5462"
"201008","2020","07/13/2021","144800.00","320000.00","0.4525"
"200525","2020","07/13/2021","192290.00","295000.00","0.6518"
"200179","2020","04/09/2021","174160.00","340000.00","0.5122"
"200234","2020","01/07/2021","194000.00","320000.00","0.6062"
"20652","2020","06/28/2021","97010.00","235000.00","0.4128"
"201307","2020","09/27/2021","96400.00","120000.00","0.8033"
"200719","2020","04/20/2021","56000.00","50000.00","1.12"
"201088","2020","01/04/2021","44170.00","40000.00","1.1042"
"201078","2020","05/27/2021","946680.00","1400000.00","0.6762"
"200245","2020","07/12/2021","177220.00","405000.00","0.437580247"
"200101","2020","11/18/2020","165030.00","250000.00","0.6601"
"200037","2020","11/04/2020","87400.00","147000.00","0.5945"
"2000128","2020","12/21/2020","173740.00","370000.00","0.4695"
"200024","2020","10/30/2020","253610.00","490000.00","0.5175"
"20078","2020","11/09/2020","2029370.00","3075000.00","0.6599"
"200383","2020","01/05/2021","38150.00","49000.00","0.7785"
"20077","2020","10/27/2020","379750.00","935000.00","0.4061"
"2020100","2020","12/16/2020","131500.00","237000.00","0.5548"
"201157","2020","08/20/2021","129700.00","305000.00","0.425245902"
"20365","2020","06/01/2021","968030.00","3135000.00","0.3087"
"200924","2020","04/30/2021","1135610.00","2025000.00","0.560795062"
"200396","2020","05/27/2021","110730.00","200000.00","0.5536"
"200000304","2020","06/28/2021","142430.00","260000.00","0.5478"
"201358","2020","08/31/2021","139370.00","270000.00","0.5161"
"200592","2020","03/05/2021","135000.00","230000.00","0.5869"
"20000033","2020","10/26/2020","171030.00","350000.00","0.4886"
"200708","2020","09/09/2021","168930.00","285000.00","0.5927"
"200161","2020","05/19/2021","86700.00","142995.00","0.6063"
"200016","2020","10/05/2020","10850.00","294400.00","0.0368"
"200248","2020","09/01/2021","216880.00","361000.00","0.6007"
"200380","2020","12/21/2020","1241700.00","2000000.00","0.6208"
"200472","2020","04/28/2021","121110.00","221000.00","0.548"
"200561","2020","09/07/2021","110280.00","857095.00","0.1286"
"200899","2020","06/16/2021","110700.00","157000.00","0.705"
"200279","2020","02/03/2021","110700.00","185000.00","0.5983"
"201721","2020","09/13/2021","189350.00","340000.00","0.5569"
"200062","2020","10/14/2020","1358770.00","700000.00","1.9411"
"20261","2020","04/06/2021","266210.00","530000.00","0.5022"
"20056","2020","07/28/2021","101400.00","150000.00","0.676"
"200394","2020","07/14/2021","191910.00","375000.00","0.5117"
"200328","2020","09/01/2021","344800.00","617500.00","0.5583"
"200092","2020","10/28/2020","96400.00","165000.00","0.5842"
"10301","2001","06/10/2002","156390.00","46222.00","3.383453767"
"200196","2020","07/01/2021","140700.00","263000.00","0.5349"
"201356","2020","08/31/2021","1407280.00","1750000.00","0.8041"
"200182","2020","01/13/2021","233570.00","404768.00","0.577046604"
"20262","2020","04/15/2021","2500540.00","4030000.00","0.6204"
"200056","2020","12/31/2020","170180.00","390000.00","0.4363"
"200225","2020","11/13/2020","591430.00","1150000.00","0.5142"
"200099","2020","04/19/2021","124050.00","115000.00","1.0786"
"200118","2020","04/14/2021","80210.00","170000.00","0.471823529"
"200244","2020","01/11/2021","10300.00","16500.00","0.6242"
"200547","2020","03/04/2021","49700.00","95000.00","0.5231"
"201014","2020","10/20/2020","111580.00","215000.00","0.518976744"
"200982","2020","06/29/2021","267400.00","505000.00","0.5295"
"200733","2020","08/02/2021","223100.00","385000.00","0.5794"
"200401","2020","01/11/2021","155820.00","365000.00","0.4269"
"200217","2020","09/20/2021","162900.00","293000.00","0.5559"
"20026","2020","12/14/2020","141700.00","290000.00","0.4886"
"201678","2020","09/01/2021","406700.00","700000.00","0.581"
"200764","2020","05/07/2021","107600.00","236000.00","0.4559"
"200073","2020","11/05/2020","350840.00","559431.00","0.627137216"
"201000","2020","07/12/2021","113700.00","223000.00","0.5098"
"200011","2020","11/12/2020","271900.00","500000.00","0.5438"
"20026","2020","10/19/2020","281260.00","499900.00","0.5626"
"200295","2020","12/14/2020","121450.00","150000.00","0.8096"
"20459","2020","07/01/2021","150780.00","239690.00","0.629"
"200319","2020","04/05/2021","573860.00","925000.00","0.620389189"
"200134","2020","05/20/2021","236930.00","510000.00","0.4645"
"200125","2020","02/05/2021","126500.00","160000.00","0.7906"
"20015","2020","10/07/2020","22460.00","60000.00","0.3743"
"200817","2020","09/01/2021","129900.00","249000.00","0.5216"
"200680","2020","08/30/2021","95260.00","205000.00","0.4646"
"201109","2020","06/02/2021","33931240.00","710000.00","47.79047887"
"200105","2020","07/12/2021","284000.00","525000.00","0.5409"
"200180","2020","11/05/2020","246600.00","389900.00","0.6324"
"200230","2020","08/11/2021","407280.00","705000.00","0.5777"
"201541","2020","08/04/2021","2489340.00","3650000.00","0.682"
"200591","2020","07/08/2021","502670.00","1125000.00","0.4468"
"200136","2020","06/16/2021","263030.00","530000.00","0.4962"
"200054","2020","11/20/2020","602630.00","1250000.00","0.4821"
"200277","2020","08/23/2021","91280.00","200000.00","0.4564"
"200289","2020","02/22/2021","109210.00","223000.00","0.4897"
"200535","2020","06/03/2021","106800.00","192000.00","0.5562"
"200036","2020","10/20/2020","85680.00","205000.00","0.4179"
"20005","2020","10/01/2020","122400.00","220000.00","0.5563"
"20422","2020","07/21/2021","382060.00","580000.00","0.658724138"
"201543","2020","08/04/2021","1176070.00","2100000.00","0.56"
"200083","2020","12/23/2020","125700.00","175000.00","0.7182"
"200259","2020","01/20/2021","140000.00","222000.00","0.6306"
"201278","2020","09/20/2021","108200.00","225101.00","0.4806"
"200138","2020","06/17/2021","146250.00","309900.00","0.4719"
"201111","2020","02/02/2021","114800.00","189000.00","0.6074"
"200418","2020","01/14/2021","114590.00","240000.00","0.4774"
"200538","2020","02/18/2021","144300.00","206500.00","0.6987"
"201069","2020","06/15/2021","137900.00","352500.00","0.391205674"
"200069","2020","10/30/2020","325100.00","27000.00","12.0407"
"20796","2020","05/21/2021","32970.00","92000.00","0.3583"
"201007","2020","05/13/2021","601510.00","899000.00","0.669"
"20315","2020","01/21/2021","137410.00","220000.00","0.6245"
"2020044","2020","11/01/2020","114300.00","210000.00","0.5442"
"200268","2020","09/28/2021","3420.00","615000.00","0.0055"
"200107","2020","01/19/2021","105300.00","189900.00","0.5545"
"200191","2020","06/21/2021","841420.00","1595000.00","0.5275"
"200151","2020","12/30/2020","256800.00","480000.00","0.535"
"200605","2020","06/15/2021","44610.00","35000.00","1.2745"
"200121","2020","11/19/2020","330300.00","625000.00","0.5284"
"201221","2020","06/18/2021","442260.00","1294000.00","0.3417"
"2000354","2020","08/11/2021","148960.00","210000.00","0.7093"
"200131","2020","12/02/2020","139240.00","262000.00","0.5314"
"200422","2020","12/29/2020","140800.00","230000.00","0.6121"
"200251","2020","09/15/2021","127390.00","40000.00","3.18475"
"200707","2020","07/14/2021","108500.00","215000.00","0.5046"
"200535","2020","09/22/2021","166800.00","336000.00","0.4964"
"200184","2020","04/26/2021","50180.00","26500.00","1.8935"
"200894","2020","05/03/2021","196500.00","477000.00","0.411949686"
"200115","2020","11/17/2020","210080.00","200000.00","1.0504"
"20920","2020","09/15/2021","95390.00","210000.00","0.4542"
"200253","2020","01/19/2021","658200.00","990110.00","0.6647"
"200332","2020","03/08/2021","182800.00","220000.00","0.830909091"
"200125","2020","04/19/2021","79320.00","450494.00","0.176"
"20012","2020","10/05/2020","11130.00","16000.00","0.695625"
"200298","2020","07/27/2021","114800.00","72000.00","1.5944"
"200369","2020","03/26/2021","251600.00","415000.00","0.6062"
"20025","2020","12/08/2020","83400.00","170000.00","0.4905"
"200220","2020","03/18/2021","170310.00","255000.00","0.6678"
"200087","2020","10/21/2020","45290.00","90000.00","0.5032"
"20438","2020","06/24/2021","970970.00","1375000.00","0.7061"
"200062","2020","02/18/2021","191450.00","415000.00","0.4613"
"200301","2020","04/30/2021","142700.00","330000.00","0.432424242"
"200531","2020","08/25/2021","145890.00","81312.00","1.7942"
"201455","2020","09/02/2021","174900.00","350000.00","0.4997"
"200132","2020","09/28/2021","157000.00","260000.00","0.6038"
"2020204","2020","03/23/2021","104700.00","190000.00","0.551"
"200221","2020","02/02/2021","212180.00","374000.00","0.5673"
"2020008","2020","10/13/2020","146500.00","270000.00","0.5425"
"20127","2020","12/14/2020","109200.00","200000.00","0.546"
"201023","2020","06/03/2021","219600.00","470000.00","0.4672"
"200702","2020","04/14/2021","197000.00","365000.00","0.539726027"
"20094","2020","11/03/2020","153380.00","170000.00","0.9022"
"200385","2020","03/31/2021","53400.00","105000.00","0.5085"
"200005","2020","10/05/2020","1263540.00","2000000.00","0.6317"
"200113","2020","07/12/2021","348320.00","625000.00","0.5573"
"20119","2020","07/01/2021","211040.00","410000.00","0.5147"
"20024","2020","10/13/2020","104570.00","220000.00","0.475318182"
"20229","2020","12/10/2020","59500.00","230000.00","0.2586"
"200221","2020","03/08/2021","1448650.00","1250000.00","1.1589"
"201156","2020","07/01/2021","101200.00","207000.00","0.4888"
"200229","2020","11/25/2020","88690.00","122800.00","0.7222"
"20000181","2020","02/26/2021","184150.00","270000.00","0.682"
"200301","2020","02/24/2021","0.00","91500.00","0"
"20226","2020","12/21/2020","16550.00","26000.00","0.6365"
"2020336","2020","07/19/2021","358700.00","595000.00","0.602857143"
"201209","2020","09/10/2021","103084.00","285000.00","0.3616"
"201215","2020","08/24/2021","128100.00","276000.00","0.4641"
"200136","2020","11/18/2020","147720.00","299000.00","0.494"
"200655","2020","07/07/2021","105400.00","180000.00","0.5855"
"201155","2020","08/10/2021","79940.00","190000.00","0.4207"
"200384","2020","04/09/2021","49350.00","109000.00","0.452752294"
"200236","2020","07/29/2021","160300.00","375000.00","0.4274"
"20113","2020","11/06/2020","66885.00","280000.00","0.238875"
"200886","2020","04/21/2021","2391340.00","3405000.00","0.7023"
"200634","2020","03/23/2021","69600.00","130500.00","0.5333"
"20536","2020","08/03/2021","556080.00","1040000.00","0.5346"
"200394","2020","01/07/2021","179200.00","330000.00","0.543"
"200317","2020","03/01/2021","269800.00","500000.00","0.5396"
"20328","2020","05/13/2021","475440.00","500000.00","0.9508"
"200770","2020","08/18/2021","215800.00","500000.00","0.4316"
"201524","2020","08/02/2021","2576700.00","5856000.00","0.44"
